"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
205256290,"2016-02-29 15:53:17 GMT",51.25053,4.39081,0,0,511,15,0,"KARA","9205202",79,10,11,3,7,0,"","00-00 00:00"
205505090,"2016-02-29 15:53:17 GMT",51.27701,4.35068,178.8,0,511,0,0,"ORIDA","OT5050",79,126,1,5,6,0,"ANTWERPEN","11-04 12:15"
503583000,"2016-02-29 15:51:52 GMT",-32.04333,115.75139,225.4,0,52,5,9431070,"SVITZER EAGLE","VHDF",90,10,20,5,6,5.2,"FREMANTLE","08-23 01:00"
367689630,"2016-02-29 15:46:08 GMT",26.11733,-80.14191,78.9,0,511,0,0,"SHAMROCK","",37,0,0,0,0,0,"","00-00 00:00"
263406490,"2016-02-29 15:35:53 GMT",39.35542,-9.36867,0,0,511,15,0,"RIO MINHO","CUGF6",30,12,12,2,4,0,"","00-00 24:60"
431301601,"2016-02-29 15:52:00 GMT",35.59808,140.10786,276.7,0,511,0,0,"KYOKUHOUMARU NO.22","JI3696",80,49,15,7,3,0,"","00-00 00:00"
412380030,"2016-02-29 15:52:41 GMT",30.70428,121.44266,316.3,0.1,68,1,9548029,"XUAN JING","BIBD8",80,63,23,7,6,4.9,"CAOJING","02-29 17:00"
224634780,"2016-02-29 15:53:13 GMT",35.88998,-5.31321,333.5,0,276,0,0,"SALVAMAR ATRIA","EA8439",51,13,8,3,3,0,"SAR OPERATION","02-17 12:00"
412070210,"2016-02-29 15:49:44 GMT",38.99969,117.69996,262.7,0,511,8,0,"HANG JUN 14","BTZM",33,48,25,2,12,3.1,"TIAN JIN","00-00 00:00"
235092244,"2016-02-29 15:53:16 GMT",50.42404,-5.13934,181.9,1.2,511,0,0,"FV GALCADORA","2FLK9",30,0,0,0,0,0,"","00-00 00:00"
258822000,"2016-02-29 15:31:18 GMT",56.99885,10.17694,137.1,9.7,134,0,8415653,"DANUBIA","LAXV5",70,73,10,5,6,3.1,"ROSTOCK","03-01 15:00"
219001214,"2016-02-29 15:53:08 GMT",56.04262,12.61381,360,102.3,128,3,0,"OPHELIA","OYVO",30,0,0,0,0,0,"HELSINGOR","07-01 15:05"
235091541,"2016-02-29 15:46:13 GMT",51.91703,4.24741,305.4,0,34,5,9640762,"MARTINE P","2FIL4",52,14,13,5,6,2.8,"MAASSLUIS","01-24 09:00"
209251000,"2016-02-29 15:52:16 GMT",37.78523,-122.35258,334,0,154,1,9307229,"CSCL PUSAN","C4NK2",71,260,77,17,29,11.7,"USA OAK","02-29 10:30"
312062000,"2016-02-29 15:48:57 GMT",1.16167,103.95225,322.3,0.1,50,0,8119728,"MV GORYO 6HO","V3VB7",90,222,42,10,22,0,"","00-00 00:00"
244052489,"2016-02-29 15:52:58 GMT",52.36198,4.88312,273.2,1.5,511,0,0,"HENRI MATISSE","PE2489",69,2,18,1,4,1,"AMSTERDAM","00-00 00:00"
273362890,"2016-02-29 15:53:11 GMT",44.72518,37.81076,94,0.1,144,8,8902266,"STS STAR","UBHM4",52,13,19,5,4,3.9,"NOVOROSSIYSK","04-18 04:00"
431402046,"2016-02-29 15:52:31 GMT",35.49689,139.70668,290.9,0,291,5,0,"KAIHOU","7JCA",52,5,28,4,4,3.8,">JP YOK SU","02-27 19:00"
367309230,"2016-02-29 15:51:27 GMT",47.62951,-122.37944,280.4,0,357,5,7802641,"EL LOBO GRANDE II","WDD9269",52,10,33,6,6,6,"SEATTLE","02-26 15:00"
244158000,"2016-02-29 15:53:16 GMT",53.17532,5.45371,252.5,0.1,511,0,0,"WADDENZEE","PILQ",33,42,8,4,4,0,"","00-00 00:00"
244780588,"2016-02-29 15:53:11 GMT",51.08445,3.75416,266.9,0.1,511,0,0,"KYAN","PA3385",52,7,6,2,1,0.2,"?LBLASSERDAM","11-29 12:00"
258168000,"2016-02-29 15:51:07 GMT",58.94462,5.75472,163,0,193,5,9017202,"BULK CARRIER","LDVE",79,60,10,4,6,4.2,"STAVANGER","02-29 13:00"
244010723,"2016-02-29 15:45:01 GMT",51.96235,4.13827,209.8,0,511,5,0,"SURVEYOR 1","PC4699",33,11,8,4,2,1.8,"ROTTERDAM","01-01 14:01"
219000615,"2016-02-29 15:53:15 GMT",55.45921,8.44039,83.6,1.2,79,3,9042087,"TOSTE R","OVPK",33,0,0,0,0,3,"ESBJERG","02-18 18:43"
244770727,"2016-02-29 15:53:17 GMT",52.42127,4.77087,351.9,6.2,511,15,0,"THYRA","PA2100",99,7,16,6,3,0,"","07-04 03:15"
244020943,"2016-02-29 15:53:05 GMT",52.40233,4.77255,352.3,0,511,0,0,"WESTSTELLINGWERF","PH8707",89,0,0,0,0,1.4,"AMSTERDAM","00-00 24:60"
338515000,"2016-02-29 15:49:43 GMT",26.89425,-80.07197,90.7,0,511,5,0,"LUKES RIDE","",37,0,0,0,0,0.7,"","00-00 24:60"
331473000,"2016-02-29 15:52:49 GMT",64.34411,-51.64098,205.4,25.7,511,0,0,"AVATAQ","XPG4987",90,3,7,2,2,0,"","00-00 00:00"
413443910,"2016-02-29 15:50:34 GMT",29.96378,122.10321,339.9,8.6,511,0,0,"AN FENG 118","",70,40,15,4,4,0,"","00-00 00:00"
244770390,"2016-02-29 15:47:46 GMT",53.21703,6.59452,0,0,511,5,0,"STANFRIES","PD8199",69,25,0,3,3,0.2,"GRON):  A","00-00 24:60"
413859206,"2016-02-29 15:53:16 GMT",31.66658,121.22322,285.4,0,511,1,0,"WAN RUN 19","0",70,10,80,7,9,3.9,"TAICHANG","02-28 17:00"
366772980,"2016-02-29 15:53:11 GMT",48.53585,-123.01387,283.5,0,206,0,7808126,"WSF KITSAP","WYR3421",60,20,80,12,12,5,"","00-00 24:60"
246273000,"2016-02-29 15:53:17 GMT",51.58357,1.79518,298.6,5,511,7,9227572,"SCH-45","PBHE",30,18,6,3,4,3,"STELLENDAM","00-00 24:60"
319004400,"2016-02-29 15:52:00 GMT",37.93315,23.64805,305.8,0.1,136,5,9579183,"LUCKY ME","ZCYJ7",0,27,15,4,4,0,"PERAMA","03-12 09:30"
211440680,"2016-02-29 15:53:16 GMT",53.8019,9.3898,304.3,5.6,291,0,0,"WILHELM KROOSS","DA8027",60,41,16,8,7,1.6,"WISCHHAFEN-GLUEKST.","01-08 07:40"
316018634,"2016-02-29 15:53:15 GMT",49.21897,-122.8103,269,8.2,300,0,0,"MV DOROTHY MACKENZIE","",31,3,10,3,2,0,"","00-00 24:60"
355584000,"2016-02-29 15:52:20 GMT",53.3561,5.21471,16.6,0,167,0,7224899,"HUNTER","HP7517",52,8,31,4,5,4.2,"TERSCHELLING","02-03 12:00"
215145000,"2016-02-29 15:53:08 GMT",36.02491,14.2999,235.2,5.4,225,9,9176321,"MALITA","9HHK6",60,23,62,10,8,4.1,"MGARR","08-02 17:00"
367403610,"2016-02-29 15:51:27 GMT",47.64641,-122.33936,352,0.1,511,5,9495533,"HOS SILVER ARROW","WDE8275",70,16,59,8,10,3.1,"SEATTLE WA","02-12 16:00"
378111196,"2016-02-29 15:50:34 GMT",39.55856,2.62967,201.5,0.4,511,0,0,"SETAI","ZJL7571",37,25,3,3,4,0,"","00-00 00:00"
374454000,"2016-02-29 15:52:22 GMT",35.48183,139.80062,95.5,0,2,1,8740072,"HUA YUN 12","3FMI8",70,120,25,7,14,5.3,"JP KWS  OFF","02-28 07:00"
269057506,"2016-02-29 15:53:09 GMT",51.82088,4.71793,360,0,13,8,0,"AVALON TRANQUILLITY2","HE7506",69,1,109,5,6,1.6,"DORDRDRECHT","11-24 16:00"
244496000,"2016-02-29 15:51:20 GMT",53.46714,9.9887,0.1,0,511,0,7017064,"J R TOLKIEN","PFRB",36,40,2,0,8,3,"HH HARBURG","10-14 16:16"
319220000,"2016-02-29 15:53:09 GMT",-32.06297,115.74823,16.7,0,251,15,9564889,"YOLO","ZGAU9",0,28,6,3,4,0,"HOME","00-00 24:60"
244907000,"2016-02-29 15:53:01 GMT",51.3058,2.78193,55,5.4,511,7,8008357,"TH6 JOHANNA CORNELIA","PFDD",30,18,6,2,4,2,"FISHING GROUNDS","00-00 00:00"
255805763,"2016-02-29 15:52:33 GMT",37.74567,-9.54883,345,11.4,345,0,9216858,"OPDR CADIZ","CQCM",74,116,12,13,8,6.4,"TILBURY","02-03 12:00"
431500282,"2016-02-29 15:53:09 GMT",35.38752,139.7071,208.8,11.7,210,0,9109574,"SEIWAMARU","JL6203",82,57,14,8,4,4.6,">JP OIG OFF","03-01 12:00"
311010600,"2016-02-29 15:53:16 GMT",51.97488,4.03062,83,0,26,0,9402433,"SMIT SCHELDE","C6XI6",52,10,18,6,4,5,"ROTTERDAM","10-09 05:00"
259155000,"2016-02-29 15:37:50 GMT",59.0209,11.04892,292.2,9.2,297,5,7024641,"GRAVNINGEN","LNOJ",60,12,18,5,5,0,"","06-23 15:56"
256759000,"2016-02-29 15:53:13 GMT",51.46767,0.292,18,0,33,0,9410715,"SD SHARK","9HBU9",52,15,17,6,6,6,"LONDON","08-15 09:00"
356177000,"2016-02-29 15:52:06 GMT",59.79417,5.78917,326,0,94,1,8730479,"EIDE CARRIER","HORB",70,33,230,24,8,9,"HOYLANDSBYGD","00-00 24:60"
244830464,"2016-02-29 15:53:16 GMT",51.90259,4.48072,220.3,6.9,511,0,0,"AQUA RUNNER","PD5414",69,10,20,3,4,0,"ROTTERDAM:KATENDRECH","02-29 16:57"
248908000,"2016-02-29 15:47:19 GMT",43.42173,4.83862,32.6,0,130,5,9314753,"TRANS EXETER","9HA2572",83,95,23,4,14,5.2,"LAVERA","02-26 19:00"
244660378,"2016-02-29 15:53:06 GMT",52.69886,5.29018,149.6,0,263,15,0,"FRIESLAND","PH4142",60,16,37,3,7,2.4,"ENKHUIZEN<>MEDEMBLIK","00-00 24:60"
235101024,"2016-02-29 15:52:50 GMT",44.0934,9.8649,0,0,511,5,0,"MONOKINI","2GWC6",37,35,10,4,4,3.4,"LA SPEZIA","01-20 15:30"
229627000,"2016-02-29 15:53:11 GMT",43.58889,7.12908,184.5,0,511,0,0,"SVEA","9HB3584",0,30,4,3,4,0,"HOME","00-00 24:60"
370996000,"2016-02-29 15:52:33 GMT",19.2025,-96.13142,273.3,0,145,1,9453341,"CABALLO MAYA","3FZW2",38,58,85,10,12,5.5,"VERACRUZ MEXICO","07-09 10:00"
413522110,"2016-02-29 15:49:53 GMT",20.26852,110.21206,68.4,0,511,0,0,"XIN HAI 19 HAO","",60,19,100,9,11,4,"HAIAN ==>HAIKOU","02-29 03:20"
220279000,"2016-02-29 15:53:16 GMT",57.77629,10.68324,159.3,8,159,7,0,"S42 LISTA","OXTK",30,4,14,3,3,0,"SKAGEN","00-00 24:60"
245749000,"2016-02-29 15:53:14 GMT",54.126,5.00967,205,14.7,200,0,9188233,"SCHIEBORG","PCHC",71,30,154,19,6,7.1,"BEZEE","03-01 06:00"
413860244,"2016-02-29 15:51:20 GMT",31.39465,121.6038,119.3,0.1,511,0,0,"DAXIN16","B",70,8,70,7,8,0,"","00-00 00:00"
413421930,"2016-02-29 15:51:37 GMT",29.70499,122.19839,0,0,8,15,0,"TAI MEN","0",60,13,30,3,5,2.4,"LIU HENG","04-18 13:45"
316005495,"2016-02-29 15:53:08 GMT",49.19833,-123.10124,174.9,0.1,511,0,320352,"GEORGE H LEDCOR","CY7471",31,0,0,0,0,3,"NORTH ARM","11-16 01:00"
205356090,"2016-02-29 15:53:11 GMT",51.23147,4.52549,79.8,0,511,0,0,"ANTIGOON","OT3560",79,73,12,2,7,0,"SLUIS TERNAAIEN","09-24 09:38"
413692360,"2016-02-29 15:53:16 GMT",25.18025,118.97808,99.4,0,511,0,0,"XING TONG TUO 3","BVAJ3",31,8,52,8,4,3.1,"DA.FEN.GANG","01-04 12:30"
413832401,"2016-02-29 15:50:01 GMT",31.01088,121.44864,69.9,0,511,0,0,"YUANFA123","0000000",70,70,11,8,4,0,"","00-00 00:00"
245043000,"2016-02-29 15:52:58 GMT",53.62424,8.46388,129.9,13.4,130,0,9360726,"REYNAERT","PCBV",33,23,76,10,12,7,"BREMERHAVEN","02-24 03:30"
261007010,"2016-02-29 15:49:19 GMT",54.40582,18.66553,120.3,6,511,0,0,"PILOT21","SPG2700",50,5,7,2,2,0,"","00-00 00:00"
228114000,"2016-02-29 15:53:10 GMT",46.49885,-1.7873,210.3,0,333,0,0,"F/V AZKARRA","FVNR",30,10,10,3,3,4," LES SABLES D OLONNE","02-29 16:00"
373163000,"2016-02-29 15:52:49 GMT",37.95405,23.55185,174.8,0,511,1,7382433,"CHRISTOS XXIII","HOKI",52,15,49,6,7,5,"GR PIR","07-05 09:00"
367586480,"2016-02-29 15:51:22 GMT",40.74736,-74.01028,347.2,0,511,5,0,"MANHATTAN ELITE","WDG9307",37,20,0,0,0,2,"NEWYORK","00-00 24:60"
367587840,"2016-02-29 15:49:56 GMT",47.62969,-122.39333,360,0,511,0,0,"TRIGGER","WDG9442",37,15,4,4,3,0,"","00-00 00:00"
311007300,"2016-02-29 15:51:51 GMT",37.81042,-122.3251,89,0,276,5,9339662,"MOL COMPETENCE","C6XF5",71,227,89,31,15,11,"CH HKG","03-15 03:30"
211593740,"2016-02-29 15:53:09 GMT",51.82078,4.71836,0,0,9,0,0,"AVALON ARTISTRY II","DJ4B",0,1,109,6,6,0.2,"STRASBOURG","11-17 19:00"
413461680,"2016-02-29 15:53:05 GMT",21.91619,113.17213,138.9,8.7,75,0,0,"HONG FU 6","",89,73,20,13,3,3.2,"ZHAN JIANG","03-01 16:00"
256562000,"2016-02-29 15:52:04 GMT",49.22512,-0.29713,233.6,0,52,5,9381861,"PIRIN","9HXN8",70,141,28,12,12,5.6,"CAEN","02-25 02:00"
265546910,"2016-02-29 15:53:10 GMT",59.66274,18.92582,8.5,0,338,0,0,"FRIDA","SMJT",60,45,32,7,7,3.5,"YXLAN FURUSUND","00-00 24:60"
503691600,"2016-02-29 15:53:08 GMT",-33.64888,151.28972,0,0,511,0,0,"SUL VENTO","SY516",36,12,0,1,3,0,"","00-00 00:00"
431000301,"2016-02-29 15:52:35 GMT",34.59193,135.3741,227.8,0.3,313,0,9354480,"NANIWA MARU NO.7","JD2456",80,80,25,8,8,6.4,">JP SBK OFF","02-29 18:00"
370188000,"2016-02-29 15:51:38 GMT",1.27928,103.76784,233.2,0,300,5,9345439,"COSCO AFRICA","3ERX3",71,260,89,14,32,13.4,"SINGAPORE WBGA","02-29 17:00"
244710866,"2016-02-29 15:52:57 GMT",52.65048,5.59602,41.2,7.4,511,15,0,"VERITAS 3","PF9463",80,18,4,2,2,0,"URK","00-00 24:60"
269056851,"2016-02-29 15:52:57 GMT",51.90114,4.38249,195.6,0.1,511,0,0,"LIMBURGIA","HE6851",90,5,23,4,2,2.5,"HAVENSLEEPDIENST","11-28 17:30"
235068243,"2016-02-29 15:53:12 GMT",54.68073,-5.81373,236,11.9,232,0,9329851,"STENA MERSEY","2BPR6",60,26,160,6,20,6,"BELFAST","02-28 16:20"
247088200,"2016-02-29 15:53:17 GMT",39.45897,-0.30072,54,0,114,5,9237345,"COSTA MEDITERRANEA","IBCF",60,20,273,16,16,8,"VALENCIA-SPAIN","02-29 06:42"
211437770,"2016-02-29 15:53:15 GMT",53.54122,9.897,84.8,14,511,0,0,"WILHELMSBURG","DG4037",69,26,4,4,4,1.7,"HAMBURG","01-01 12:00"
247003000,"2016-02-29 15:51:35 GMT",49.47433,-0.10122,303,0,41,1,9013660,"FRANCES WONSILD","IBFW",81,67,23,7,7,4.8,"PORT JEROME","02-23 14:30"
265633760,"2016-02-29 15:53:11 GMT",59.33169,18.07933,360,0,511,8,0,"DJURGARDEN 7","SGEK",69,5,16,3,3,21,"","00-00 24:60"
403531001,"2016-02-29 15:53:16 GMT",51.45458,0.34217,65.7,0,277,0,9626522,"BAHRI JEDDAH","HZFG",70,138,87,9,23,7.5,"BREMERHAVEN","02-28 08:00"
200011998,"2016-02-29 15:52:21 GMT",22.32534,114.08282,104.9,5,104,0,0,"","",30,0,0,0,0,0,"","00-00 00:00"
244660907,"2016-02-29 15:53:08 GMT",51.83678,4.43413,301.2,9.1,511,0,0,"BEAUME","PF5178",79,55,0,3,3,2.3,"EPETROLEUMHAV","02-27 08:33"
211290750,"2016-02-29 15:53:04 GMT",53.53375,8.16719,0,0,344,0,8116697,"BAER","DDMT",52,9,19,5,4,4.5,"WILHELMSHAVEN","09-12 11:00"
225416000,"2016-02-29 15:51:45 GMT",28.47081,-16.24471,3.1,0.1,15,0,9506289,"VOLCAN DEL TEIDE","EAIE",60,25,150,2,24,6.5,"LAS PALMAS","02-29 19:00"
211224650,"2016-02-29 15:53:14 GMT",53.33521,7.18243,62.5,7.5,62,0,9031387,"FRIESLAND","DBPE",55,15,15,4,4,0,"","00-00 24:60"
244670512,"2016-02-29 15:53:13 GMT",51.72036,4.62048,207.8,6,511,0,0,"SCHIE HOPPER","PE2399",99,4,59,2,5,0,"DAT HOORD U NOG","01-01 00:00"
215740000,"2016-02-29 15:52:57 GMT",53.66858,-0.23328,323,0,323,5,9376725,"PEREGRINE","9HA2355",71,146,50,13,13,6.5,"ROTTERDAM BRITHAVEN","03-01 08:00"
209672000,"2016-02-29 15:52:02 GMT",38.73367,-10.20467,178,11.7,179,0,9164081,"ARAGONITH","5BGX4",80,71,22,11,4,5.5,"BARREIRO","02-29 20:00"
258208500,"2016-02-29 15:51:30 GMT",63.43403,10.39278,0,0,511,0,0,"RAMSHOLM","LCBR",52,5,12,1,4,0,"","00-00 00:00"
412097150,"2016-02-29 15:53:09 GMT",23.09459,113.43942,136.2,0,511,8,0,"HAI XUN 09077","BTOH",55,15,15,2,2,1.6,"GUANGZHOU","01-15 08:00"
231670000,"2016-02-29 15:51:24 GMT",58.32973,11.39087,196.3,0.1,201,1,9263382,"FURE FLADEN","OZ2155",80,113,31,11,12,6.7,"BROFJORDEN","02-29 04:00"
239691400,"2016-02-29 15:53:16 GMT",40.78042,24.70848,155.8,0,511,0,9636709,"THASSOS II","SVA3807",60,54,54,9,9,2.1,"THASSOS","02-08 13:00"
244620046,"2016-02-29 15:53:08 GMT",51.97412,4.12279,17,9,28,0,0,"STENTOR","PE8788",52,0,0,0,0,0,"VANDERVELDEMARINE.NL","02-29 19:15"
229879000,"2016-02-29 15:52:13 GMT",51.26151,4.36911,332.3,0,91,5,9464376,"BALTIC SWIFT","9HA3688",89,147,37,22,5,8.7,"ANTWERP","02-26 22:00"
412018140,"2016-02-29 15:53:15 GMT",38.9812,117.75842,170.3,5.9,149,0,0,"JINGANGLUN 3 HAO","",52,8,25,3,7,3.2,"TIANJIN","00-00 24:60"
710998000,"2016-02-29 15:53:09 GMT",-23.08551,-40.97883,356.1,1.2,511,0,8501878,"ASTRO PARGO","PQ-4554",70,12,54,8,4,3.4,"RIC-JANEIRO","01-01 08:30"
263701960,"2016-02-29 15:39:52 GMT",38.50947,-8.89512,13.6,9.3,6,0,0,"GARCA BRANCA","CSGV",60,10,6,10,30,2.8,"SETUBAL","12-22 17:00"
538070001,"2016-02-29 15:48:24 GMT",26.11152,-80.10877,119,0,184,5,0,"SHE'S A 10","V7CS2",37,25,25,5,5,1.8,"FT LAUDERDALE","02-21 11:00"
266097000,"2016-02-29 15:52:50 GMT",58.52354,10.86018,37.6,1.9,41,7,0,"LL775 RIO","SLMQ",30,15,8,5,2,4,"FISHING IN SKAGERACK","00-00 24:60"
273358960,"2016-02-29 15:53:08 GMT",57.7241,10.24028,65.3,10.2,67,0,9549621,"BIRYUZA","UBQI7",70,78,12,10,4,4.8,"KLAIPEDA","03-02 20:00"
413353720,"2016-02-29 15:41:51 GMT",29.76321,122.05792,199.7,4.8,511,0,0,"JIN MA 988","0000000",70,43,10,4,5,0,"","00-00 00:00"
376317000,"2016-02-29 15:50:10 GMT",47.73633,-3.35483,5,0.1,12,5,8505941,"FROAN","J8B3679",70,69,19,6,7,5.6,"LORIENT","02-29 10:15"
413442010,"2016-02-29 15:52:45 GMT",29.89043,121.9748,353.8,0,74,0,0,"MANYANG208","",90,40,20,8,5,1.8,"JIAOJANG","11-03 06:00"
244740874,"2016-02-29 15:53:10 GMT",51.75733,4.62495,0,0,511,0,0,"ESMALIJN","PG8243",79,123,12,7,5,0,"","00-00 24:60"
271001025,"2016-02-29 15:52:33 GMT",37.66638,-0.40624,33.8,13,33,0,9305893,"MARGUERITE A","TCPV5",71,11,173,11,13,8.2,"GENOA","03-02 16:00"
431000894,"2016-02-29 15:53:16 GMT",35.35849,139.89331,114.9,0,334,15,0,"KIMITSUMARU","JD2860",52,8,30,7,3,3.8,">JP KZU","00-00 00:00"
247304200,"2016-02-29 15:53:17 GMT",38.25017,15.65817,65,18.6,64,0,9465370,"GRANDE TOGO","IBNN",79,122,89,16,16,7.4,"SALERNO","03-01 05:00"
269057047,"2016-02-29 15:53:10 GMT",51.95734,4.01268,0,0,511,0,0,"SO LONG","HE7047",79,120,15,7,4,0.5,"RDAM+DUISBURC","00-00 00:00"
211590310,"2016-02-29 15:53:02 GMT",53.5408,9.94292,204.8,0,511,0,0,"LOEWE","DD3047",52,6,16,2,4,0.3,"HAMBURG","06-04 16:30"
304013000,"2016-02-29 15:52:56 GMT",36.74576,-8.4606,263,9.4,266,0,9432505,"WES SONJA","V2GN5",70,100,8,12,6,4.1,"SETUBAL","03-01 10:00"
244085000,"2016-02-29 15:51:53 GMT",51.27433,3.83744,302,0,201,5,9112870,"DUTCH SPIRIT","PDTO",89,83,17,12,5,4.5,"SLUISKIL","02-16 19:00"
244795000,"2016-02-29 15:51:59 GMT",51.49474,3.38818,302.6,10.2,300,0,8843836,"SCHOTSMAN","PBKT",33,80,10,6,6,6.2,"BRESKENS-STEENBANK","01-11 22:30"
367003780,"2016-02-29 15:53:15 GMT",29.56194,-90.71265,122.2,0,85,8,0,"PHILIP","WDF2430",52,10,13,3,7,3,"MOBILE","01-16 23:59"
244050426,"2016-02-29 15:52:58 GMT",51.81034,4.61093,174.5,0.1,511,0,9239563,"RPA10","PF2945",99,13,15,4,4,2.2,"ROTTERDAM","09-07 13:08"
239934500,"2016-02-29 15:31:03 GMT",40.64964,-8.9211,200.8,8.4,511,0,0,"KALYPSO","SVA7111",36,8,4,4,2,0,"","00-00 00:00"
244710024,"2016-02-29 15:53:14 GMT",51.28506,4.33879,149.9,6.9,511,15,0,"EMERALD","PD3537",79,77,8,3,5,0,"","00-00 24:60"
219020900,"2016-02-29 15:52:14 GMT",55.6888,12.61889,197.5,0,511,0,0,"HAILONG","OX2116",37,8,3,3,1,0,"","00-00 00:00"
229031000,"2016-02-29 15:44:46 GMT",31.78146,120.95712,274.4,12.7,291,0,9223851,"GENNARO IEVOLI","9HA3007",82,139,32,17,10,8.1,"CJK","02-28 17:30"
538002271,"2016-02-29 15:45:01 GMT",29.25435,-93.24777,191,0,130,1,9275749,"OVERSEAS REYMAR","V7HN9",80,196,33,19,13,12,"LAKE CHARLES USA","02-22 18:00"
258598000,"2016-02-29 15:53:08 GMT",58.36679,5.89011,133.2,10.3,135,0,9210048,"RANA EXPRESS","LAVQ",70,77,10,5,7,5.5,"DRAMMEN","03-01 14:00"
244650842,"2016-02-29 15:53:16 GMT",51.83166,4.4634,79.2,7.2,511,0,0,"MIRAGE","PB4314",89,70,10,5,3,2,"BEAAA00002DOKXX00001","00-00 00:00"
413900637,"2016-02-29 15:52:38 GMT",23.08455,113.47975,148.2,0,511,0,0,"CHUAN WU QI 1","",90,26,31,13,12,0,"","00-00 00:00"
518630000,"2016-02-29 15:47:51 GMT",25.80382,-80.25573,246.3,0,320,5,8410328,"BETTY K VIII","E5U2577",70,65,12,10,3,3.8,"MIAMI","02-27 10:00"
246112000,"2016-02-29 15:52:42 GMT",53.40825,6.20435,339.1,0,511,7,8432596,"ZK 12  PIETER DION","PDHV",30,16,4,2,3,2.5,"LAUWERSOOG","00-00 00:00"
247233800,"2016-02-29 15:53:10 GMT",9.40325,-13.73223,360,102.3,331,1,9343156,"GRANDE ANGOLA","ICEV",70,125,85,2,30,9.2,"CONAKRY","02-28 09:30"
235061472,"2016-02-29 15:48:57 GMT",51.49772,0.0616,267.9,0.3,511,0,0,"JAMES NEWMAN","MLBT3",60,31,31,19,1,3,"LONDON","00-00 00:00"
272081200,"2016-02-29 15:53:13 GMT",46.9071,32.0121,203.9,4.4,511,0,0,"OCHACOV","-",52,8,21,3,5,0,"","00-00 00:00"
413002020,"2016-02-29 15:52:02 GMT",31.5884,121.28479,320.8,10.8,511,0,0,"LIAN GANG 34","BAMR",52,15,20,5,6,5,"TAICANG","12-12 12:12"
226009430,"2016-02-29 15:53:17 GMT",48.8639,2.30683,0,0,511,15,0,"JS MOUCHE","FM4125",69,10,50,6,4,0,"","00-00 24:60"
235106171,"2016-02-29 15:53:02 GMT",37.93262,23.685,4.5,0.1,511,0,0,"SPIRIT OF GALATEA","2HSB3",0,8,15,0,5,0,"","00-00 00:00"
244864000,"2016-02-29 15:53:11 GMT",53.9547,9.24103,219,8.3,219,0,9313773,"FOREST","PBAZ",79,74,15,7,7,5.9,"ZEEBRUGGE","03-02 08:00"
244630231,"2016-02-29 15:25:56 GMT",57.73717,17.35317,5,8.4,6,0,9015929,"EEMS DELTA","PCAT",70,55,8,9,2,3.5,"OXELOSUND","03-01 02:00"
366966650,"2016-02-29 15:53:16 GMT",39.88679,-75.17682,245.4,0,511,0,9327267,"JAMES R MORAN","WDB8932",52,13,13,5,4,4.3,"PHILADELPHIA","00-00 24:60"
244650572,"2016-02-29 15:52:55 GMT",52.46993,4.61389,99.9,0,511,0,0,"LA VIDA","PB3849",79,96,13,4,6,3,"DEDIL03940HRBAR00590","02-08 21:02"
477502000,"2016-02-29 15:51:17 GMT",24.35493,118.1689,351,0.2,64,1,9106704,"XING SHUN","VRYU6",70,153,24,8,18,6,"XIAMEN","02-28 15:00"
244060924,"2016-02-29 15:53:11 GMT",51.88073,4.43718,0,0,511,0,0,"FIXUT MARIS","PH5521",99,135,0,0,11,2.6,"NLRTM00697TERMC00004","05-30 11:30"
247100710,"2016-02-29 15:53:02 GMT",43.4375,10.17093,117,3.5,511,15,0,"DONATO PADRE","IRDT",30,8,11,2,4,0,"","00-00 00:00"
431400392,"2016-02-29 15:47:04 GMT",35.62444,139.75991,266.6,0,511,0,0,"TENSHO MARU","JK5232",52,9,20,2,6,0,"","00-00 00:00"
367091050,"2016-02-29 15:40:02 GMT",39.90833,-75.12302,238.7,0,511,15,6801743,"MCALLISTER RESPONDER","WDC8665",52,9,25,7,3,0,"","00-00 24:60"
211115000,"2016-02-29 15:53:01 GMT",51.81765,4.04289,5.9,0,511,0,0,"WYK2 JOHANNA LEINTJE","DJNE",0,0,0,0,0,0,"","00-00 00:00"
244730752,"2016-02-29 15:53:08 GMT",53.21847,6.55834,104.5,0,511,15,0,"HOOP GELEID ONS","PI3148",60,23,1,2,2,0.9,"GRONINGEN","00-00 24:60"
211541290,"2016-02-29 15:51:08 GMT",51.78845,6.31942,160.1,6.2,511,0,0,"SCHLOSS HEIDELBERG","DC4571",80,94,16,2,9,2.3,"DEMAL03911DOCKX00379","02-29 22:00"
366833580,"2016-02-29 15:53:06 GMT",40.6901,-74.13693,0,0,511,15,0,"NEWARK BAY","WDA6549",91,0,45,0,16,0,"HOME","00-00 24:60"
311016500,"2016-02-29 15:52:07 GMT",-33.90839,18.42734,342.1,0,44,5,9406099,"CLIPPER TARPON","C6YD4",70,147,31,8,20,7.9,"CAPETOWN","02-29 02:30"
316003800,"2016-02-29 15:53:08 GMT",49.31224,-123.1068,247,0,175,0,6823052,"SEASPAN KING","CFK9610",32,15,26,6,4,4.5,"VANCOUVER","02-27 02:00"
